"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ID","significant","diffexpressed","ERVK_related"
"TAEGUT_R08981",410.128909965007,1.07463368785968,0.446361613641339,2.40754055684361,0.016060378244003,0.0364778662612902,"TAEGUT_R08981","significant","UP",NA
"TAEGUT_R14470",3.01793653270145,2.22247896249451,1.38031763716712,1.61012139717043,0.107371356726615,0.184385603771836,"TAEGUT_R14470","NS.",NA,NA
"TAEGUT_R14764",55.5171505206133,1.67896728026882,0.710414625659831,2.36336249230426,0.0181099459654833,0.0403637828039847,"TAEGUT_R14764","significant","UP",NA
"TAEGUT_R04068",556.639530093934,0.181503156053972,0.42448208221639,0.42758732030872,0.668951599025629,0.764378700893703,"TAEGUT_R04068","NS.",NA,NA
"TAEGUT_R14471",761.640115763704,2.85482996182977,0.423904549179109,6.73460562609708,1.64375157651857e-11,2.61683055654109e-10,"TAEGUT_R14471","significant","UP",NA
"TAEGUT_R15742",58.3899306167247,1.1297030510353,0.521494333464267,2.16628058742407,0.0302897522168138,0.0630868356753383,"TAEGUT_R15742","NS.",NA,NA
"TAEGUT_R12863",14.6330477688073,-0.162494213707874,1.01498705216702,-0.160094863634906,0.872806347215452,0.91568087651098,"TAEGUT_R12863","NS.",NA,NA
"TAEGUT_R16509",295.923722821286,0.558609776739679,0.201997656653562,2.76542701531299,0.00568483247293491,0.014753180694491,"TAEGUT_R16509","significant",NA,NA
"TAEGUT_R09775",35.2796349754416,-0.827677865905812,0.399315504536915,-2.07274162035273,0.0381963321383181,0.077014530768792,"TAEGUT_R09775","NS.",NA,NA
"TAEGUT_R14474",476.679956226584,0.156645485555398,0.523449153495524,0.2992563547182,0.764744453346706,0.838808730977017,"TAEGUT_R14474","NS.",NA,NA
"TAEGUT_R12860",518.983515837333,-0.488713284110184,1.16970975146756,-0.417807309460339,0.676088006232257,0.769755081220579,"TAEGUT_R12860","NS.",NA,NA
"TAEGUT_R05751",226.66927029758,-1.64058278252665,0.290598623422287,-5.64552840342473,1.64674679769757e-08,1.42887875003131e-07,"TAEGUT_R05751","significant","DOWN",NA
"TAEGUT_R03357",75.7823971344789,0.938312009058924,0.904431187844067,1.03746091650778,0.299521101254108,0.422364413725811,"TAEGUT_R03357","NS.",NA,NA
"TAEGUT_R01666",11.8827537859937,3.68499932874342,1.07999976964997,3.41203714324655,0.000644793266606938,0.00213832327955617,"TAEGUT_R01666","significant","UP",NA
"TAEGUT_R04158",106.718513724687,-1.45922984977421,0.309918726838281,-4.7084274792328,2.49635148656606e-06,1.41993485093313e-05,"TAEGUT_R04158","significant","DOWN",NA
"TAEGUT_R04159",0.233086538454791,-1.02875388488501,2.99108483281718,-0.343940055995025,0.730891367135092,0.813893860804606,"TAEGUT_R04159","NS.",NA,NA
"TAEGUT_R15158",14.8195144330601,2.78029467476651,0.813477595966666,3.41778887157015,0.000631320591256363,0.00209692551662162,"TAEGUT_R15158","significant","UP",NA
"TAEGUT_R15159",229.266694734197,0.644171534222425,0.255171503607529,2.52446501711728,0.0115874537180501,0.0273780868818943,"TAEGUT_R15159","significant",NA,NA
"TAEGUT_R04154",248.63839964264,-1.00793866184371,0.401176878988397,-2.51245451728253,0.0119894558901244,0.0281843083392696,"TAEGUT_R04154","significant","DOWN",NA
"TAEGUT_R15157",1.67620991850264,0.619334941777148,1.42022569257901,0.436082057248582,0.662777194836182,0.759416440968199,"TAEGUT_R15157","NS.",NA,NA
"TAEGUT_R15154",316.774613378661,1.68565125192778,0.608219143043963,2.77145379458393,0.00558065919728809,0.0145073834316062,"TAEGUT_R15154","significant","UP",NA
"TAEGUT_R04157",88.907608242313,2.89756590757173,0.480413404517474,6.0314010398649,1.62544250186022e-09,1.71842790440566e-08,"TAEGUT_R04157","significant","UP",NA
"TAEGUT_R15152",180.051433144762,-4.51981183397587,0.760387158167564,-5.94409280249819,2.77992084758948e-09,2.81104496461812e-08,"TAEGUT_R15152","significant","DOWN",NA
"TAEGUT_R15153",17.3966223356189,-0.0604719698735859,0.866637767545378,-0.0697776766005291,0.944370615352741,0.963414622947712,"TAEGUT_R15153","NS.",NA,NA
"TAEGUT_R04152",35.0462125334606,-1.53271239891883,0.590937456825934,-2.59369647534511,0.00949502700959083,0.0230804429170171,"TAEGUT_R04152","significant","DOWN",NA
"TAEGUT_R04153",739.748510279157,-2.40707705839049,0.317376004174017,-7.58430702615655,3.34268766136503e-14,8.70925397234341e-13,"TAEGUT_R04153","significant","DOWN",NA
"TAEGUT_R04482",236.009662764044,-0.862328800715487,0.383538026965538,-2.24835281011906,0.0245537017324432,0.052616651622602,"TAEGUT_R04482","NS.",NA,NA
"TAEGUT_R18198",4.03176698709146,5.05909391374644,0.970030909569357,5.21539454448149,1.83426390604034e-07,1.2927967929047e-06,"TAEGUT_R18198","significant","UP",NA
"TAEGUT_R04480",757.069230313511,-0.59419308673438,0.510795609007031,-1.1632697624192,0.244720069813593,0.359465586220336,"TAEGUT_R04480","NS.",NA,NA
"TAEGUT_R04481",447.753115208551,4.69764548599592,1.01337302303415,4.63565279439813,3.55812780264268e-06,1.96015636776433e-05,"TAEGUT_R04481","significant","UP",NA
"TAEGUT_R08107",315.991947041124,0.972783312116784,0.613891505646134,1.58461764525135,0.113053233396074,0.192307462301991,"TAEGUT_R08107","NS.",NA,NA
"TAEGUT_R04487",319.875216101819,3.51157741361691,0.67962461037383,5.16693680601907,2.37961673793383e-07,1.63782210125854e-06,"TAEGUT_R04487","significant","UP",NA
"TAEGUT_R04484",695.006420604005,3.9144392276709,0.506591150219164,7.7270185749937,1.10094587128822e-14,3.19592688846406e-13,"TAEGUT_R04484","significant","UP",NA
"TAEGUT_R04485",423.606382975507,0.736856654972122,0.353776932080408,2.082828438358,0.0372668643997577,0.075395527509513,"TAEGUT_R04485","NS.",NA,NA
"TAEGUT_R11310",983.453652220588,-0.227490910975851,0.660022633378937,-0.344671378633226,0.73034143760543,0.813661539693368,"TAEGUT_R11310","NS.",NA,NA
"TAEGUT_R11647",224.268159422216,-2.65240201809066,0.388911715771894,-6.82006201028501,9.10012214658249e-12,1.52110017160054e-10,"TAEGUT_R11647","significant","DOWN",NA
"TAEGUT_R18193",3.49586647760123,4.84844517723702,0.806794535942961,6.00951662565523,1.86077282014797e-09,1.94885553134882e-08,"TAEGUT_R18193","significant","UP",NA
"TAEGUT_R11313",13448.001072153,-1.03899949220267,0.326366420378462,-3.18353674681919,0.00145487645385467,0.00441345693143252,"TAEGUT_R11313","significant","DOWN",NA
"TAEGUT_R11314",304.848540376428,0.595216772625998,0.438216216774827,1.35827189830322,0.174377423799391,0.274105845767905,"TAEGUT_R11314","NS.",NA,NA
"TAEGUT_R11315",398.99528168436,-3.26551235289714,0.910558517960543,-3.58627401587675,0.000335436488659096,0.00119133048635126,"TAEGUT_R11315","significant","DOWN",NA
"TAEGUT_R11316",267.794357287532,-0.496057688952487,0.211565768847735,-2.3446973092774,0.0190425319727259,0.0421663961202634,"TAEGUT_R11316","significant",NA,NA
"TAEGUT_R11317",2905.63742703376,-1.29109582529164,0.197030463231965,-6.55277262263565,5.64784802925779e-11,8.10101194258818e-10,"TAEGUT_R11317","significant","DOWN",NA
"TAEGUT_R04063",1244.03513042047,-0.0102475773368819,0.295209847093079,-0.0347128574395109,0.972308708352823,0.981955045361063,"TAEGUT_R04063","NS.",NA,NA
"TAEGUT_R07829",393.04049608631,-1.30401732760641,0.393829198202364,-3.3111240445315,0.000929220079625611,0.00296554306536473,"TAEGUT_R07829","significant","DOWN",NA
"TAEGUT_R07828",114.816535718218,-0.276769821293759,0.344143516334989,-0.80422791119607,0.42126536210401,0.547860415004955,"TAEGUT_R07828","NS.",NA,NA
"TAEGUT_R00256",429.293064591171,4.40314398892395,0.891755646084885,4.93761268376071,7.90847115922019e-07,4.95012674593526e-06,"TAEGUT_R00256","significant","UP",NA
"TAEGUT_R07825",877.020656129024,-0.662436990058993,0.27410008861688,-2.41677043375533,0.0156588894286,0.0356848296310502,"TAEGUT_R07825","significant",NA,NA
"TAEGUT_R07824",15.9573960375596,1.38202212552545,1.18603340496912,1.16524721794108,0.243918937598016,0.358451768720333,"TAEGUT_R07824","NS.",NA,NA
"TAEGUT_R07827",69.6642156090656,0.885163229836837,0.882328180986071,1.00321314553004,0.315758031734205,0.439918194489352,"TAEGUT_R07827","NS.",NA,NA
"TAEGUT_R07826",275.331795569115,-0.972935069114467,0.414639040932243,-2.34646276174813,0.0189525599580117,0.0419915454831783,"TAEGUT_R07826","significant",NA,NA
"TAEGUT_R07821",3880.8609277583,-5.05323573748764,0.618334342141539,-8.17233556846651,3.02475802726801e-16,1.18213494049294e-14,"TAEGUT_R07821","significant","DOWN",NA
"TAEGUT_R07820",340.720630943988,0.922916104780821,0.418466238895225,2.20547327119476,0.0274209014019684,0.0578636237594979,"TAEGUT_R07820","NS.",NA,NA
"TAEGUT_R07823",958.493889458525,3.18507677683799,0.885589894285623,3.59655953324455,0.000322453811096594,0.00114993251406773,"TAEGUT_R07823","significant","UP",NA
"TAEGUT_R07822",5.77795049678604,1.30499426755465,0.8376927703116,1.55784353620389,0.119270342788684,0.200858629374463,"TAEGUT_R07822","NS.",NA,NA
"TAEGUT_R18961",102.770682802737,-0.698214550513344,0.29301552442734,-2.38285855972277,0.0171787932785965,0.0386315228639774,"TAEGUT_R18961","significant",NA,NA
"TAEGUT_R03131",72.6202340955736,8.91514338140265,0.777754689734285,11.4626674696728,2.03159684792691e-30,7.17529908956706e-28,"TAEGUT_R03131","significant","UP",NA
"TAEGUT_R04738",88.5104149262781,-0.72133686246376,0.984912507843134,-0.732386741684721,0.463932548831049,0.588775723403365,"TAEGUT_R04738","NS.",NA,NA
"TAEGUT_R04739",291.152919887315,-1.53554728509877,0.20953600186961,-7.32832196566537,2.33052290899429e-13,5.22914504945167e-12,"TAEGUT_R04739","significant","DOWN",NA
"TAEGUT_R04615",16.0037010804458,3.34864250346921,1.19192318707623,2.80944488686673,0.0049627015305964,0.0131037856280679,"TAEGUT_R04615","significant","UP",NA
"TAEGUT_R04730",759.584641429098,-0.00122458198474243,0.235105536404661,-0.00520864801173669,0.995844118960306,0.997416810014554,"TAEGUT_R04730","NS.",NA,NA
"TAEGUT_R04731",110.327162331849,-2.06254361675076,0.678471684006176,-3.03998481494768,0.00236590076917664,0.00677921566552538,"TAEGUT_R04731","significant","DOWN",NA
"TAEGUT_R04732",523.688825787108,-0.402436852913079,0.613321519962945,-0.656159681038736,0.511721387809247,0.63290163454859,"TAEGUT_R04732","NS.",NA,NA
"TAEGUT_R04733",7.3572178860689,2.98891567827788,1.05484522672323,2.83351111855779,0.0046039706325097,0.0122652504404561,"TAEGUT_R04733","significant","UP",NA
"TAEGUT_R04734",44.4098650545026,-0.251674277735425,0.934963130438225,-0.269180965047748,0.787790427537916,0.855476799749651,"TAEGUT_R04734","NS.",NA,NA
"TAEGUT_R04735",134.872482907069,1.0848008924551,0.359212122997834,3.01994510486397,0.0025282050396727,0.00719133877951347,"TAEGUT_R04735","significant","UP",NA
"TAEGUT_R04736",751.898952385675,1.55202066040987,0.859385704395521,1.80596518242241,0.0709237782910275,0.13021354443266,"TAEGUT_R04736","NS.",NA,NA
"TAEGUT_R04737",1404.69765630665,1.57584641923395,0.388811615480264,4.05298184645911,5.05689278031637e-05,0.000216827920652414,"TAEGUT_R04737","significant","UP",NA
"TAEGUT_R05214",5.1148044458795,0.953439107355362,0.989681111446022,0.963380119443012,0.335356799407293,0.460911281892338,"TAEGUT_R05214","NS.",NA,NA
"TAEGUT_R03359",85.3305552851645,1.69904332048375,0.9239553570534,1.83888031766188,0.06593279135724,0.122500749806652,"TAEGUT_R03359","NS.",NA,NA
"TAEGUT_R03358",324.850953612945,-0.036782016637724,0.861325107824202,-0.0427039874997249,0.965937500906082,0.977469094141285,"TAEGUT_R03358","NS.",NA,NA
"TAEGUT_R14271",105.941637145056,-3.00498285530192,0.646829797034035,-4.64570876153345,3.38910850565121e-06,1.87462521519083e-05,"TAEGUT_R14271","significant","DOWN",NA
"TAEGUT_R13143",374.819051391055,-1.9836722704235,0.486920529110053,-4.07391381515391,4.62295952701004e-05,0.000199884570616947,"TAEGUT_R13143","significant","DOWN",NA
"TAEGUT_R10069",13639.2863994163,0.0652516630558569,0.345380400217396,0.188926942625537,0.850150076666019,0.89998053586793,"TAEGUT_R10069","NS.",NA,NA
"TAEGUT_R10068",19.3520123105966,0.872692008242351,0.490288409539167,1.77995643230199,0.0750830910691767,0.136770268660109,"TAEGUT_R10068","NS.",NA,NA
"TAEGUT_R14765",132.015754845538,0.961207663820425,0.742007584966803,1.29541487620161,0.195177148945952,0.300577728762877,"TAEGUT_R14765","NS.",NA,NA
"TAEGUT_R10061",851.814683238367,1.0910442559648,0.210379244758417,5.18608314816259,2.14762953881038e-07,1.49160927036386e-06,"TAEGUT_R10061","significant","UP",NA
"TAEGUT_R10060",67.2118004025356,-0.626104244657821,0.26176188901924,-2.3918846513665,0.0167621094445681,0.0378551748166729,"TAEGUT_R10060","significant",NA,NA
"TAEGUT_R10063",9.08636336869378,1.17445356952692,1.02924170518786,1.14108626147495,0.253834027851454,0.370718899213514,"TAEGUT_R10063","NS.",NA,NA
"TAEGUT_R10062",1564.24526031304,1.21266949627414,0.420992660042017,2.88050033022692,0.00397044536301357,0.0107471379454151,"TAEGUT_R10062","significant","UP",NA
"TAEGUT_R10065",137.099371608161,2.63889613232268,0.449420757066776,5.87177181033183,4.31161952439447e-09,4.20619987566503e-08,"TAEGUT_R10065","significant","UP",NA
"TAEGUT_R10064",309.385133372478,0.932351552025242,0.607253845066061,1.53535718151577,0.124696115390773,0.208303784946379,"TAEGUT_R10064","NS.",NA,NA
"TAEGUT_R10067",114.320844594438,1.4131798058137,0.918052861804549,1.53932291331887,0.123725482801471,0.206917959311614,"TAEGUT_R10067","NS.",NA,NA
"TAEGUT_R10066",907.229110972557,-0.759660198862527,0.340487876187911,-2.23109323999331,0.0256749534463127,0.0546937017902464,"TAEGUT_R10066","NS.",NA,NA
"TAEGUT_R18739",1.10888053387474,2.78012289880178,1.04406650813563,2.66278333529365,0.00774972955567074,0.0193535212892173,"TAEGUT_R18739","significant","UP",NA
"TAEGUT_R18738",0.701409268797029,2.47245436250498,0.99298556858618,2.48991973370295,0.0127771947707922,0.0298197085986967,"TAEGUT_R18738","significant","UP",NA
"TAEGUT_R16832",35630.8793416,-2.22261529622912,0.467876311152614,-4.75043348690534,2.02981052031565e-06,1.17516057654985e-05,"TAEGUT_R16832","significant","DOWN",NA
"TAEGUT_R18735",71.775654876464,1.19564783007561,0.995972934426993,1.20048225081889,0.229952101865411,0.341667691397408,"TAEGUT_R18735","NS.",NA,NA
"TAEGUT_R18734",12.6596511040697,1.96457655966698,0.698085326176741,2.81423557550842,0.00488933836668597,0.012935145142105,"TAEGUT_R18734","significant","UP",NA
"TAEGUT_R18737",0.661553341576314,-1.15160974600573,0.905261720703735,-1.2721290646317,0.203327265937677,0.310675982692146,"TAEGUT_R18737","NS.",NA,NA
"TAEGUT_R18736",21.9258483655356,0.678971739256234,0.43125186945714,1.5744203963937,0.115390291504099,0.195498235725874,"TAEGUT_R18736","NS.",NA,NA
"TAEGUT_R18731",3.17154380841511,0.299401154758679,1.39324023618831,0.214895570040235,0.82984873880663,0.885624252273371,"TAEGUT_R18731","NS.",NA,NA
"TAEGUT_R18730",9.58706563249825,4.67847285791352,0.701767657946884,6.6666977381104,2.61623124549185e-11,4.00134421122859e-10,"TAEGUT_R18730","significant","UP",NA
"TAEGUT_R18733",39.5653877909323,-3.49183590338562,1.45183363767462,-2.40512122930176,0.0161671016543244,0.0366895481617415,"TAEGUT_R18733","significant","DOWN",NA
"TAEGUT_R18732",26.2737712873824,2.04024688319593,0.94097208353425,2.16823316960994,0.0301409502977321,0.0628180749730462,"TAEGUT_R18732","NS.",NA,NA
"TAEGUT_R09508",21.260607646575,-2.62415902948099,1.69762363807279,-1.54578374772163,0.122156803381187,0.204929328266241,"TAEGUT_R09508","NS.",NA,NA
"TAEGUT_R09509",8.6000239147478,-0.569401449478445,1.71983210026745,-0.331079673062211,0.740584305165201,0.821655903594726,"TAEGUT_R09509","NS.",NA,NA
"TAEGUT_R05289",38.8547235266784,1.64796028401006,0.941684095357122,1.75001392944318,0.0801159101669097,0.144407016227512,"TAEGUT_R05289","NS.",NA,NA
"TAEGUT_R05288",16.4416530839421,-0.476856425784427,1.53213170423223,-0.311237228801674,0.75562028300636,0.832391268844065,"TAEGUT_R05288","NS.",NA,NA
"TAEGUT_R09504",2236.15274920654,-0.270978305474066,0.415791664850701,-0.651716540713644,0.514584050083551,0.635466653923432,"TAEGUT_R09504","NS.",NA,NA
"TAEGUT_R09505",41.3742322262559,2.16053025951982,0.702654992001489,3.07480952119278,0.00210637031611476,0.00610991553900239,"TAEGUT_R09505","significant","UP",NA
"TAEGUT_R09506",21.082068104586,0.257547175963384,1.30523620701886,0.19731844288293,0.843578347724076,0.895210674816024,"TAEGUT_R09506","NS.",NA,NA
"TAEGUT_R05284",9.70551997058169,0.108779710976036,1.1272074649033,0.0965037176943894,0.923120521416187,0.949916617268238,"TAEGUT_R05284","NS.",NA,NA
"TAEGUT_R09500",176.989959779991,-0.358449156867034,1.02587119133081,-0.349409516415056,0.726781889949069,0.810737802252362,"TAEGUT_R09500","NS.",NA,NA
"TAEGUT_R05282",0.178086154344799,0.641718523591615,2.98204219224767,0.215194313903362,0.829615823932093,0.885517852811332,"TAEGUT_R05282","NS.",NA,NA
"TAEGUT_R09502",8.10213554236945,1.77887002578906,0.676515291140286,2.62946018971829,0.00855205444101907,0.0210675254842567,"TAEGUT_R09502","significant","UP",NA
"TAEGUT_R09503",888.342141734717,0.626953798541436,0.349548943965455,1.79360804649833,0.0728757513169595,0.133360806862124,"TAEGUT_R09503","NS.",NA,NA
"TAEGUT_R07550",1.62566385042057,1.56611501745227,1.45292000129078,1.07790863644312,0.281074530865596,0.401817963621066,"TAEGUT_R07550","NS.",NA,NA
"TAEGUT_R16192",147.764317254917,-0.312717465925403,0.925601406713157,-0.337853274268319,0.735473760841142,0.817469291145304,"TAEGUT_R16192","NS.",NA,NA
"TAEGUT_R02255",1936.02803071254,0.759396990122918,0.398051481309864,1.9077858663507,0.0564188982464084,0.107408786919096,"TAEGUT_R02255","NS.",NA,NA
"TAEGUT_R02254",90.2154407849873,1.56027568859407,0.985526341444492,1.58319024360847,0.113378109522542,0.192774120068995,"TAEGUT_R02254","NS.",NA,NA
"TAEGUT_R02257",28.3271107366884,-0.50631334006392,1.18940077695213,-0.425687749558531,0.670335389799698,0.765213273005145,"TAEGUT_R02257","NS.",NA,NA
"TAEGUT_R02256",170.144593638758,-1.86721756228686,0.906299449055121,-2.06026558245573,0.0393731583061099,0.0789865231107739,"TAEGUT_R02256","NS.",NA,NA
"TAEGUT_R02251",34.1147334680775,0.0443124148010889,0.838473116457367,0.0528489392579613,0.957852268066039,0.97171146878429,"TAEGUT_R02251","NS.",NA,NA
"TAEGUT_R02250",60.6662142023636,0.633418959090255,0.681713404950877,0.929157259473133,0.35280759372998,0.479050721032193,"TAEGUT_R02250","NS.",NA,NA
"TAEGUT_R02253",44.180078498132,0.305569745988668,0.442829570007076,0.690039163337231,0.490169559295345,0.613379294985947,"TAEGUT_R02253","NS.",NA,NA
"TAEGUT_R02252",139.830570216444,0.537928970211287,0.398139500421107,1.35110675942057,0.176661236514115,0.277089547671911,"TAEGUT_R02252","NS.",NA,NA
"TAEGUT_R04611",12.0734019892908,5.56993566760124,1.14242973255817,4.87551707458528,1.08523808463163e-06,6.59161170385176e-06,"TAEGUT_R04611","significant","UP",NA
"TAEGUT_R02259",2.84393550791604,0.197924884214977,1.02085498282521,0.193881489089881,0.846268678240017,0.897266857426818,"TAEGUT_R02259","NS.",NA,NA
"TAEGUT_R02258",882.751462215092,-0.105852419199155,0.362344629926228,-0.292131883452244,0.770185789931576,0.842354821973565,"TAEGUT_R02258","NS.",NA,NA
"TAEGUT_R06417",85.1454288912894,4.16025924659325,0.641105169943049,6.48919934144786,8.62937284058311e-11,1.18915750589307e-09,"TAEGUT_R06417","significant","UP",NA
"TAEGUT_R16930",61.5163177053957,0.393703063138751,0.660495737879468,0.596072072172247,0.551127080279626,0.667074676340231,"TAEGUT_R16930","NS.",NA,NA
